ID_Viagem,Data,Tipo_Frota,Placa_Veiculo,Motorista,Rota,Distancia_km,Carga_Toneladas,Valor_Frete_R$_Ton,Receita_Faturada_R$,Consumo_Diesel_L,Media_Consumo_km_l,Custo_Diesel_R$,Custo_Pedagio_R$,Custo_Manutencao_R$,Custo_Total_Viagem_R$,Margem_Lucro_R$,R$_Km,R$_Ton_Efetivo,Tempo_Rodando_h,Fila_Silo_h,Fila_Porto_Tombador_h,Tempo_Total_Ciclo_h,Score_Telemetria,Emissao_CO2_kg,Status_Entrega
VJ-10581,21/03/2026,Dedicada,PR-D017,Motorista_111,Silo Francisco Beltrão -> Porto de Paranaguá (PR),580,50.1,180.86,9061.09,331.4,1.75,2038.11,340.0,0.0,2378.11,6682.98,4.1,47.47,10.2,1.0,5.1,16.3,89,888.2,No Prazo
VJ-10582,21/03/2026,Dedicada,PR-D142,Motorista_122,Silo Francisco Beltrão -> Porto de Paranaguá (PR),580,50.49,195.17,9854.13,325.8,1.78,2003.67,340.0,0.0,2343.67,7510.46,4.04,46.42,10.5,1.6,1.0,13.1,87,873.1,No Prazo
VJ-10583,21/03/2026,Dedicada,PR-D088,Motorista_114,Silo Pato Branco -> Indústria Esmagadora (PR),140,49.85,55.22,2752.72,78.2,1.79,480.93,85.0,0.0,565.93,2186.79,4.04,11.35,2.5,3.6,0.8,6.9,79,209.6,No Prazo
VJ-10584,21/03/2026,Dedicada,PR-D059,Motorista_119,Silo Dois Vizinhos -> Terminal Mairinque (SP),620,48.49,215.31,10440.38,335.1,1.85,2060.87,410.0,0.0,2470.87,7969.51,3.99,50.96,11.4,1.8,1.7,14.9,92,898.1,No Prazo
VJ-10585,21/03/2026,Dedicada,PR-D020,Motorista_133,Silo Realeza -> Transbordo Ferroviário (PR),280,50.19,96.35,4835.81,160.9,1.74,989.54,160.0,0.0,1149.54,3686.27,4.11,22.9,4.5,3.0,1.0,8.5,68,431.2,No Prazo
VJ-10586,21/03/2026,Dedicada,PR-D129,Motorista_118,Silo Pato Branco -> Indústria Esmagadora (PR),140,48.29,54.78,2645.33,76.1,1.84,468.02,85.0,0.0,553.02,2092.31,3.95,11.45,2.6,3.3,1.0,6.9,78,203.9,Atrasado (Fila)
VJ-10587,21/03/2026,Dedicada,PR-D143,Motorista_105,Silo Pato Branco -> Indústria Esmagadora (PR),140,49.71,58.12,2889.15,82.8,1.69,509.22,85.0,0.0,594.22,2294.93,4.24,11.95,2.4,3.8,1.5,7.7,64,221.9,No Prazo
VJ-10588,22/03/2026,Dedicada,PR-D040,Motorista_082,Silo Dois Vizinhos -> Terminal Mairinque (SP),620,50.36,198.69,10006.03,362.6,1.71,2229.99,410.0,0.0,2639.99,7366.04,4.26,52.42,11.3,1.3,1.7,14.3,80,971.8,No Prazo
VJ-10589,22/03/2026,Dedicada,PR-D121,Motorista_145,Silo Francisco Beltrão -> Porto de Paranaguá (PR),580,49.64,187.53,9308.99,337.2,1.72,2073.78,340.0,0.0,2413.78,6895.21,4.16,48.63,9.5,3.5,7.0,20.0,67,903.7,No Prazo
VJ-10590,22/03/2026,Dedicada,PR-D152,Motorista_002,Silo Pato Branco -> Indústria Esmagadora (PR),140,49.22,50.45,2483.15,80.0,1.75,492.0,85.0,0.0,577.0,1906.15,4.12,11.72,2.6,1.7,1.5,5.8,94,214.4,No Prazo
VJ-10591,22/03/2026,Dedicada,PR-D001,Motorista_056,Silo Pato Branco -> Indústria Esmagadora (PR),140,50.43,46.56,2348.02,76.1,1.84,468.02,85.0,0.0,553.02,1795.0,3.95,10.97,2.4,2.1,1.6,6.1,74,203.9,No Prazo
VJ-10592,22/03/2026,Dedicada,PR-D015,Motorista_119,Silo Pato Branco -> Indústria Esmagadora (PR),140,49.04,50.93,2497.61,84.3,1.66,518.45,85.0,0.0,603.45,1894.16,4.31,12.31,2.6,2.2,0.6,5.4,99,225.9,No Prazo
VJ-10593,22/03/2026,Própria,PR-P017,Motorista_133,Silo Francisco Beltrão -> Porto de Paranaguá (PR),580,49.82,207.11,10318.22,311.8,1.86,1917.57,340.0,261.0,2698.57,7619.65,4.65,54.17,9.3,3.8,6.6,19.7,75,835.6,No Prazo
VJ-10594,22/03/2026,Dedicada,PR-D175,Motorista_133,Silo Capanema -> Porto de Itaqui (MA) [Arco Norte],2100,49.82,313.08,15597.65,1166.7,1.8,7175.21,180.0,0.0,7355.21,8242.44,3.5,147.64,37.5,2.9,16.0,56.4,67,3126.8,No Prazo
VJ-10595,22/03/2026,Dedicada,PR-D195,Motorista_102,Silo Francisco Beltrão -> Porto de Paranaguá (PR),580,48.58,183.74,8926.09,327.7,1.77,2015.36,340.0,0.0,2355.36,6570.73,4.06,48.48,10.3,0.8,1.8,12.9,68,878.2,No Prazo
VJ-10596,22/03/2026,Própria,PR-P040,Motorista_054,Silo Francisco Beltrão -> Porto de Paranaguá (PR),580,49.78,202.25,10068.01,282.9,2.05,1739.84,340.0,261.0,2520.84,7547.17,4.35,50.64,10.9,3.3,4.9,19.1,73,758.2,No Prazo
VJ-10597,22/03/2026,Dedicada,PR-D130,Motorista_139,Silo Dois Vizinhos -> Terminal Mairinque (SP),620,48.2,198.57,9571.07,350.3,1.77,2154.35,410.0,0.0,2564.35,7006.72,4.14,53.2,10.3,1.7,1.3,13.3,86,938.8,Atrasado (Fila)
VJ-10598,22/03/2026,Dedicada,PR-D006,Motorista_057,Silo Dois Vizinhos -> Terminal Mairinque (SP),620,49.82,207.66,10345.62,333.3,1.86,2049.8,410.0,0.0,2459.8,7885.82,3.97,49.37,10.2,1.1,1.9,13.2,82,893.2,No Prazo
VJ-10599,22/03/2026,Dedicada,PR-D068,Motorista_058,Silo Francisco Beltrão -> Porto de Paranaguá (PR),580,48.25,206.09,9943.84,310.2,1.87,1907.73,340.0,0.0,2247.73,7696.11,3.88,46.59,9.6,3.9,1.9,15.4,60,831.3,No Prazo
VJ-10600,23/03/2026,Dedicada,PR-D128,Motorista_044,Silo Francisco Beltrão -> Porto de Paranaguá (PR),580,50.35,197.28,9933.05,337.2,1.72,2073.78,340.0,0.0,2413.78,7519.27,4.16,47.94,10.3,2.4,16.9,29.6,68,903.7,No Prazo
VJ-10601,23/03/2026,Dedicada,PR-D090,Motorista_096,Silo Realeza -> Transbordo Ferroviário (PR),280,49.07,103.1,5059.12,160.0,1.75,984.0,160.0,0.0,1144.0,3915.12,4.09,23.31,5.4,2.4,0.8,8.6,73,428.8,No Prazo
VJ-10602,23/03/2026,Dedicada,PR-D205,Motorista_143,Silo Pato Branco -> Indústria Esmagadora (PR),140,49.36,48.03,2370.76,84.3,1.66,518.45,85.0,0.0,603.45,1767.31,4.31,12.23,2.6,2.4,2.0,7.0,69,225.9,No Prazo
VJ-10603,23/03/2026,Própria,PR-P031,Motorista_028,Silo Pato Branco -> Indústria Esmagadora (PR),140,48.59,55.53,2698.2,72.2,1.94,444.03,85.0,63.0,772.03,1926.17,5.51,15.89,2.2,1.4,0.8,4.4,84,193.5,No Prazo
VJ-10604,23/03/2026,Dedicada,PR-D030,Motorista_067,Silo Francisco Beltrão -> Porto de Paranaguá (PR),580,49.15,187.55,9218.08,335.3,1.73,2062.1,340.0,0.0,2402.1,6815.98,4.14,48.87,10.1,2.4,18.6,31.1,95,898.6,No Prazo
VJ-10605,23/03/2026,Dedicada,PR-D178,Motorista_065,Silo Capanema -> Porto de Itaqui (MA) [Arco Norte],2100,49.75,283.07,14082.73,1220.9,1.72,7508.54,180.0,0.0,7688.54,6394.19,3.66,154.54,34.4,2.3,2.2,38.9,74,3272.0,No Prazo
VJ-10606,23/03/2026,Dedicada,PR-D019,Motorista_058,Silo Dois Vizinhos -> Terminal Mairinque (SP),620,48.14,204.12,9826.34,333.3,1.86,2049.8,410.0,0.0,2459.8,7366.54,3.97,51.1,10.9,1.3,1.2,13.4,93,893.2,No Prazo
VJ-10607,23/03/2026,Dedicada,PR-D186,Motorista_097,Silo Francisco Beltrão -> Porto de Paranaguá (PR),580,50.26,209.11,10509.87,347.3,1.67,2135.9,340.0,0.0,2475.9,8033.97,4.27,49.26,9.5,1.5,1.4,12.4,70,930.8,No Prazo
VJ-10608,23/03/2026,Própria,PR-P036,Motorista_134,Silo Dois Vizinhos -> Terminal Mairinque (SP),620,48.28,217.61,10506.21,326.3,1.9,2006.74,410.0,279.0,2875.74,7630.47,4.64,59.56,10.4,2.0,1.6,14.0,81,874.5,No Prazo
VJ-10609,23/03/2026,Própria,PR-P043,Motorista_077,Silo Francisco Beltrão -> Porto de Paranaguá (PR),580,49.87,188.43,9397.0,285.7,2.03,1757.06,340.0,261.0,2538.06,6858.94,4.38,50.89,10.9,0.5,4.9,16.3,94,765.7,No Prazo
VJ-10610,23/03/2026,Dedicada,PR-D209,Motorista_042,Silo Capanema -> Porto de Itaqui (MA) [Arco Norte],2100,49.44,308.16,15235.43,1186.4,1.77,7296.36,180.0,0.0,7476.36,7759.07,3.56,151.22,39.4,3.8,6.8,50.0,91,3179.6,No Prazo
VJ-10611,23/03/2026,Própria,PR-P007,Motorista_099,Silo Dois Vizinhos -> Terminal Mairinque (SP),620,49.6,193.81,9612.98,303.9,2.04,1868.98,410.0,279.0,2737.98,6875.0,4.42,55.2,9.9,0.7,1.4,12.0,96,814.5,Atrasado (Fila)
VJ-10612,24/03/2026,Própria,PR-P015,Motorista_061,Silo Francisco Beltrão -> Porto de Paranaguá (PR),580,48.17,203.52,9803.56,292.9,1.98,1801.34,340.0,261.0,2582.34,7221.22,4.45,53.61,9.5,1.0,2.2,12.7,97,785.0,No Prazo
VJ-10613,24/03/2026,Dedicada,PR-D136,Motorista_047,Silo Realeza -> Transbordo Ferroviário (PR),280,48.6,94.79,4606.79,164.7,1.7,1012.9,160.0,0.0,1172.9,3433.89,4.19,24.13,4.7,3.4,1.3,9.4,75,441.4,No Prazo
VJ-10614,24/03/2026,Dedicada,PR-D173,Motorista_139,Silo Pato Branco -> Indústria Esmagadora (PR),140,49.24,58.7,2890.39,76.1,1.84,468.02,85.0,0.0,553.02,2337.37,3.95,11.23,2.3,1.6,1.8,5.7,92,203.9,No Prazo
VJ-10615,24/03/2026,Dedicada,PR-D200,Motorista_023,Silo Pato Branco -> Indústria Esmagadora (PR),140,50.02,47.3,2365.95,78.2,1.79,480.93,85.0,0.0,565.93,1800.02,4.04,11.31,2.3,1.0,0.8,4.1,89,209.6,No Prazo
VJ-10616,24/03/2026,Própria,PR-P006,Motorista_062,Silo Francisco Beltrão -> Porto de Paranaguá (PR),580,48.73,190.4,9278.19,285.7,2.03,1757.06,340.0,261.0,2538.06,6740.13,4.38,52.08,10.4,0.9,18.7,30.0,79,765.7,No Prazo
VJ-10617,24/03/2026,Dedicada,PR-D061,Motorista_057,Silo Capanema -> Porto de Itaqui (MA) [Arco Norte],2100,48.94,305.68,14959.98,1153.8,1.82,7095.87,180.0,0.0,7275.87,7684.11,3.46,148.67,35.8,2.5,4.5,42.8,62,3092.2,No Prazo
VJ-10618,24/03/2026,Dedicada,PR-D033,Motorista_056,Silo Dois Vizinhos -> Terminal Mairinque (SP),620,50.39,197.55,9954.54,354.3,1.75,2178.95,410.0,0.0,2588.95,7365.59,4.18,51.38,11.4,3.4,0.6,15.4,78,949.5,No Prazo
VJ-10619,24/03/2026,Dedicada,PR-D134,Motorista_138,Silo Francisco Beltrão -> Porto de Paranaguá (PR),580,49.48,205.76,10181.0,337.2,1.72,2073.78,340.0,0.0,2413.78,7767.22,4.16,48.78,9.3,2.0,2.4,13.7,85,903.7,No Prazo
VJ-10620,24/03/2026,Dedicada,PR-D029,Motorista_016,Silo Realeza -> Transbordo Ferroviário (PR),280,48.57,109.13,5300.44,168.7,1.66,1037.5,160.0,0.0,1197.5,4102.94,4.28,24.66,4.7,0.7,1.6,7.0,88,452.1,No Prazo
VJ-10621,24/03/2026,Dedicada,PR-D004,Motorista_137,Silo Francisco Beltrão -> Porto de Paranaguá (PR),580,48.07,194.86,9366.92,333.3,1.74,2049.8,340.0,0.0,2389.8,6977.12,4.12,49.71,11.1,0.8,1.7,13.6,89,893.2,Atrasado (Fila)
VJ-10622,24/03/2026,Dedicada,PR-D015,Motorista_127,Silo Pato Branco -> Indústria Esmagadora (PR),140,49.79,56.53,2814.63,76.1,1.84,468.02,85.0,0.0,553.02,2261.61,3.95,11.11,2.6,3.3,2.0,7.9,88,203.9,No Prazo
VJ-10623,24/03/2026,Dedicada,PR-D005,Motorista_008,Silo Dois Vizinhos -> Terminal Mairinque (SP),620,49.77,199.26,9917.17,358.4,1.73,2204.16,410.0,0.0,2614.16,7303.01,4.22,52.52,11.7,0.7,1.0,13.4,61,960.5,No Prazo
VJ-10624,25/03/2026,Dedicada,PR-D133,Motorista_065,Silo Dois Vizinhos -> Terminal Mairinque (SP),620,49.19,215.3,10590.61,356.3,1.74,2191.25,410.0,0.0,2601.25,7989.36,4.2,52.88,10.4,3.0,0.6,14.0,80,954.9,No Prazo
VJ-10625,25/03/2026,Dedicada,PR-D197,Motorista_025,Silo Pato Branco -> Indústria Esmagadora (PR),140,48.91,53.95,2638.69,80.0,1.75,492.0,85.0,0.0,577.0,2061.69,4.12,11.8,2.7,3.4,1.1,7.2,87,214.4,No Prazo
VJ-10626,25/03/2026,Dedicada,PR-D172,Motorista_110,Silo Francisco Beltrão -> Porto de Paranaguá (PR),580,48.03,199.46,9580.06,315.2,1.84,1938.48,340.0,0.0,2278.48,7301.58,3.93,47.44,10.6,1.8,11.7,24.1,60,844.7,No Prazo
VJ-10627,25/03/2026,Dedicada,PR-D100,Motorista_060,Silo Capanema -> Porto de Itaqui (MA) [Arco Norte],2100,49.29,282.59,13928.86,1235.3,1.7,7597.1,180.0,0.0,7777.1,6151.76,3.7,157.78,35.8,3.4,17.3,56.5,65,3310.6,No Prazo
VJ-10628,25/03/2026,Dedicada,PR-D037,Motorista_032,Silo Pato Branco -> Indústria Esmagadora (PR),140,48.84,58.74,2868.86,76.1,1.84,468.02,85.0,0.0,553.02,2315.84,3.95,11.32,2.5,3.5,1.7,7.7,64,203.9,No Prazo
VJ-10629,25/03/2026,Dedicada,PR-D146,Motorista_124,Silo Pato Branco -> Indústria Esmagadora (PR),140,50.07,54.31,2719.3,76.5,1.83,470.48,85.0,0.0,555.48,2163.82,3.97,11.09,2.7,2.1,1.1,5.9,73,205.0,No Prazo
VJ-10630,25/03/2026,Própria,PR-P001,Motorista_058,Silo Francisco Beltrão -> Porto de Paranaguá (PR),580,49.69,189.38,9410.29,299.0,1.94,1838.85,340.0,261.0,2619.85,6790.44,4.52,52.72,10.7,1.4,4.9,17.0,66,801.3,No Prazo
VJ-10631,25/03/2026,Própria,PR-P005,Motorista_058,Silo Francisco Beltrão -> Porto de Paranaguá (PR),580,49.86,181.68,9058.56,299.0,1.94,1838.85,340.0,261.0,2619.85,6438.71,4.52,52.54,9.5,1.6,3.7,14.8,68,801.3,No Prazo
VJ-10632,25/03/2026,Própria,PR-P001,Motorista_050,Silo Realeza -> Transbordo Ferroviário (PR),280,48.5,104.76,5080.86,141.4,1.98,869.61,160.0,126.0,1335.61,3745.25,4.77,27.54,5.0,3.7,0.6,9.3,96,379.0,No Prazo
VJ-10633,25/03/2026,Dedicada,PR-D011,Motorista_067,Silo Dois Vizinhos -> Terminal Mairinque (SP),620,48.97,207.11,10142.18,348.3,1.78,2142.04,410.0,0.0,2552.04,7590.14,4.12,52.11,11.2,0.8,0.6,12.6,98,933.4,No Prazo
VJ-10634,25/03/2026,Dedicada,PR-D087,Motorista_127,Silo Pato Branco -> Indústria Esmagadora (PR),140,49.96,54.24,2709.83,78.7,1.78,484.01,85.0,0.0,569.01,2140.82,4.06,11.39,2.4,1.2,0.6,4.2,73,210.9,No Prazo
VJ-10635,25/03/2026,Dedicada,PR-D033,Motorista_041,Silo Pato Branco -> Indústria Esmagadora (PR),140,49.17,57.64,2834.16,75.3,1.86,463.1,85.0,0.0,548.1,2286.06,3.92,11.15,2.2,0.7,2.0,4.9,63,201.8,No Prazo
VJ-10636,26/03/2026,Dedicada,PR-D071,Motorista_048,Silo Pato Branco -> Indústria Esmagadora (PR),140,49.5,57.46,2844.27,81.9,1.71,503.69,85.0,0.0,588.69,2255.58,4.2,11.89,2.5,2.8,1.1,6.4,70,219.5,No Prazo
VJ-10637,26/03/2026,Dedicada,PR-D026,Motorista_130,Silo Francisco Beltrão -> Porto de Paranaguá (PR),580,48.26,194.33,9378.37,339.2,1.71,2086.08,340.0,0.0,2426.08,6952.29,4.18,50.27,10.8,3.2,0.8,14.8,87,909.1,No Prazo
VJ-10638,26/03/2026,Própria,PR-P041,Motorista_149,Silo Pato Branco -> Indústria Esmagadora (PR),140,50.49,55.2,2787.05,74.5,1.88,458.18,85.0,63.0,786.18,2000.87,5.62,15.57,2.5,1.5,1.2,5.2,98,199.7,No Prazo
VJ-10639,26/03/2026,Dedicada,PR-D013,Motorista_008,Silo Francisco Beltrão -> Porto de Paranaguá (PR),580,48.58,197.65,9601.84,324.0,1.79,1992.6,340.0,0.0,2332.6,7269.24,4.02,48.02,10.3,2.2,2.4,14.9,99,868.3,Atrasado (Fila)
VJ-10640,26/03/2026,Dedicada,PR-D204,Motorista_026,Silo Dois Vizinhos -> Terminal Mairinque (SP),620,49.89,197.94,9875.23,350.3,1.77,2154.35,410.0,0.0,2564.35,7310.88,4.14,51.4,10.2,1.2,0.5,11.9,94,938.8,No Prazo
VJ-10641,26/03/2026,Dedicada,PR-D147,Motorista_084,Silo Francisco Beltrão -> Porto de Paranaguá (PR),580,50.09,202.94,10165.26,315.2,1.84,1938.48,340.0,0.0,2278.48,7886.78,3.93,45.49,10.7,1.7,7.0,19.4,78,844.7,No Prazo
VJ-10642,26/03/2026,Dedicada,PR-D087,Motorista_019,Silo Francisco Beltrão -> Porto de Paranaguá (PR),580,48.6,182.17,8853.46,329.5,1.76,2026.43,340.0,0.0,2366.43,6487.03,4.08,48.69,9.8,3.9,12.2,25.9,62,883.1,No Prazo
VJ-10643,26/03/2026,Dedicada,PR-D140,Motorista_092,Silo Capanema -> Porto de Itaqui (MA) [Arco Norte],2100,49.95,299.35,14952.53,1147.5,1.83,7057.12,180.0,0.0,7237.12,7715.41,3.45,144.89,34.4,1.0,17.3,52.7,74,3075.3,No Prazo
VJ-10644,26/03/2026,Dedicada,PR-D116,Motorista_146,Silo Pato Branco -> Indústria Esmagadora (PR),140,49.6,57.48,2851.01,84.3,1.66,518.45,85.0,0.0,603.45,2247.56,4.31,12.17,2.4,3.2,1.1,6.7,83,225.9,No Prazo
VJ-10645,26/03/2026,Dedicada,PR-D130,Motorista_020,Silo Francisco Beltrão -> Porto de Paranaguá (PR),580,48.65,190.05,9245.93,351.5,1.65,2161.72,340.0,0.0,2501.72,6744.21,4.31,51.42,10.3,2.9,7.1,20.3,98,942.0,No Prazo
VJ-10646,26/03/2026,Dedicada,PR-D021,Motorista_073,Silo Francisco Beltrão -> Porto de Paranaguá (PR),580,50.27,206.05,10358.13,316.9,1.83,1948.94,340.0,0.0,2288.94,8069.19,3.95,45.53,11.0,2.2,10.3,23.5,89,849.3,No Prazo
VJ-10647,26/03/2026,Dedicada,PR-D140,Motorista_040,Silo Pato Branco -> Indústria Esmagadora (PR),140,48.12,51.52,2479.14,77.3,1.81,475.4,85.0,0.0,560.4,1918.74,4.0,11.65,2.6,1.1,0.6,4.3,97,207.2,No Prazo
VJ-10648,27/03/2026,Dedicada,PR-D071,Motorista_033,Silo Dois Vizinhos -> Terminal Mairinque (SP),620,50.4,203.77,10270.01,373.5,1.66,2297.02,410.0,0.0,2707.02,7562.99,4.37,53.71,9.9,1.3,1.0,12.2,88,1001.0,No Prazo
VJ-10649,27/03/2026,Dedicada,PR-D130,Motorista_013,Silo Francisco Beltrão -> Porto de Paranaguá (PR),580,49.08,209.54,10284.22,345.2,1.68,2122.98,340.0,0.0,2462.98,7821.24,4.25,50.18,9.6,1.0,0.9,11.5,75,925.1,No Prazo
VJ-10650,27/03/2026,Dedicada,PR-D196,Motorista_026,Silo Dois Vizinhos -> Terminal Mairinque (SP),620,49.24,205.59,10123.25,352.3,1.76,2166.64,410.0,0.0,2576.64,7546.61,4.16,52.33,11.9,3.9,1.3,17.1,89,944.2,Atrasado (Manutenção)
VJ-10651,27/03/2026,Dedicada,PR-D119,Motorista_086,Silo Francisco Beltrão -> Porto de Paranaguá (PR),580,48.58,209.38,10171.68,343.2,1.69,2110.68,340.0,0.0,2450.68,7721.0,4.23,50.45,10.9,3.8,10.5,25.2,76,919.8,No Prazo
VJ-10652,27/03/2026,Dedicada,PR-D108,Motorista_045,Silo Dois Vizinhos -> Terminal Mairinque (SP),620,49.82,211.81,10552.37,354.3,1.75,2178.95,410.0,0.0,2588.95,7963.42,4.18,51.97,9.9,0.8,1.8,12.5,97,949.5,No Prazo
VJ-10653,27/03/2026,Dedicada,PR-D072,Motorista_087,Silo Dois Vizinhos -> Terminal Mairinque (SP),620,48.95,202.06,9890.84,342.5,1.81,2106.38,410.0,0.0,2516.38,7374.46,4.06,51.41,11.4,3.0,1.2,15.6,87,917.9,No Prazo
VJ-10654,27/03/2026,Dedicada,PR-D109,Motorista_055,Silo Realeza -> Transbordo Ferroviário (PR),280,50.09,107.28,5373.66,167.7,1.67,1031.36,160.0,0.0,1191.36,4182.3,4.25,23.78,5.1,0.9,1.6,7.6,78,449.4,No Prazo
VJ-10655,27/03/2026,Dedicada,PR-D017,Motorista_012,Silo Pato Branco -> Indústria Esmagadora (PR),140,48.26,58.15,2806.32,78.7,1.78,484.01,85.0,0.0,569.01,2237.31,4.06,11.79,2.6,2.3,1.4,6.3,79,210.9,No Prazo
VJ-10656,27/03/2026,Dedicada,PR-D097,Motorista_045,Silo Realeza -> Transbordo Ferroviário (PR),280,48.59,97.22,4723.92,161.8,1.73,995.07,160.0,0.0,1155.07,3568.85,4.13,23.77,4.8,1.0,1.5,7.3,74,433.6,No Prazo
VJ-10657,27/03/2026,Própria,PR-P042,Motorista_031,Silo Capanema -> Porto de Itaqui (MA) [Arco Norte],2100,49.35,301.83,14895.31,1093.8,1.92,6726.87,180.0,945.0,8031.87,6863.44,3.82,162.75,34.0,2.5,5.4,41.9,83,2931.4,No Prazo
VJ-10658,27/03/2026,Dedicada,PR-D041,Motorista_126,Silo Pato Branco -> Indústria Esmagadora (PR),140,49.5,59.82,2961.09,75.3,1.86,463.1,85.0,0.0,548.1,2412.99,3.92,11.07,2.5,2.3,1.7,6.5,82,201.8,No Prazo
VJ-10659,27/03/2026,Dedicada,PR-D100,Motorista_148,Silo Francisco Beltrão -> Porto de Paranaguá (PR),580,49.76,200.51,9977.38,349.4,1.66,2148.81,340.0,0.0,2488.81,7488.57,4.29,50.02,9.3,3.6,0.7,13.6,61,936.4,No Prazo
VJ-10660,28/03/2026,Dedicada,PR-D122,Motorista_141,Silo Francisco Beltrão -> Porto de Paranaguá (PR),580,48.31,202.19,9767.8,316.9,1.83,1948.94,340.0,0.0,2288.94,7478.86,3.95,47.38,9.3,3.0,4.9,17.2,82,849.3,No Prazo
VJ-10661,28/03/2026,Dedicada,PR-D017,Motorista_047,Silo Francisco Beltrão -> Porto de Paranaguá (PR),580,49.35,187.88,9271.88,315.2,1.84,1938.48,340.0,0.0,2278.48,6993.4,3.93,46.17,10.4,3.3,1.1,14.8,63,844.7,Atrasado (Fila)
VJ-10662,28/03/2026,Dedicada,PR-D170,Motorista_146,Silo Francisco Beltrão -> Porto de Paranaguá (PR),580,48.26,209.07,10089.72,339.2,1.71,2086.08,340.0,0.0,2426.08,7663.64,4.18,50.27,10.9,3.1,1.1,15.1,92,909.1,No Prazo
VJ-10663,28/03/2026,Dedicada,PR-D164,Motorista_134,Silo Pato Branco -> Indústria Esmagadora (PR),140,49.02,51.01,2500.51,76.9,1.82,472.94,85.0,0.0,557.94,1942.57,3.99,11.38,2.6,0.8,1.4,4.8,60,206.1,No Prazo
VJ-10664,28/03/2026,Dedicada,PR-D082,Motorista_093,Silo Capanema -> Porto de Itaqui (MA) [Arco Norte],2100,48.04,318.81,15315.63,1228.1,1.71,7552.82,180.0,0.0,7732.82,7582.81,3.68,160.97,39.6,1.6,7.0,48.2,75,3291.3,No Prazo
VJ-10665,28/03/2026,Própria,PR-P042,Motorista_145,Silo Francisco Beltrão -> Porto de Paranaguá (PR),580,48.31,183.29,8854.74,292.9,1.98,1801.34,340.0,261.0,2582.34,6272.4,4.45,53.45,10.5,1.7,4.9,17.1,65,785.0,No Prazo
VJ-10666,28/03/2026,Dedicada,PR-D023,Motorista_049,Silo Capanema -> Porto de Itaqui (MA) [Arco Norte],2100,48.15,280.01,13482.48,1257.5,1.67,7733.62,180.0,0.0,7913.62,5568.86,3.77,164.35,36.9,3.9,15.7,56.5,69,3370.1,No Prazo
VJ-10667,28/03/2026,Dedicada,PR-D062,Motorista_066,Silo Realeza -> Transbordo Ferroviário (PR),280,48.59,95.96,4662.7,149.7,1.87,920.66,160.0,0.0,1080.66,3582.04,3.86,22.24,5.2,0.8,1.2,7.2,93,401.2,Atrasado (Fila)
VJ-10668,28/03/2026,Própria,PR-P045,Motorista_128,Silo Dois Vizinhos -> Terminal Mairinque (SP),620,50.43,212.57,10719.91,303.9,2.04,1868.98,410.0,279.0,2737.98,7981.93,4.42,54.29,10.0,1.7,0.9,12.6,94,814.5,No Prazo
VJ-10669,28/03/2026,Própria,PR-P008,Motorista_137,Silo Pato Branco -> Indústria Esmagadora (PR),140,48.47,49.09,2379.39,75.3,1.86,463.1,85.0,63.0,791.1,1588.29,5.65,16.32,2.5,0.7,1.3,4.5,66,201.8,No Prazo
VJ-10670,28/03/2026,Dedicada,PR-D045,Motorista_134,Silo Pato Branco -> Indústria Esmagadora (PR),140,49.91,46.7,2330.8,77.3,1.81,475.4,85.0,0.0,560.4,1770.4,4.0,11.23,2.4,1.9,1.2,5.5,82,207.2,No Prazo
VJ-10671,28/03/2026,Própria,PR-P006,Motorista_091,Silo Pato Branco -> Indústria Esmagadora (PR),140,48.87,55.93,2733.3,72.9,1.92,448.34,85.0,63.0,776.34,1956.96,5.55,15.89,2.3,2.0,1.9,6.2,96,195.4,No Prazo
VJ-10672,29/03/2026,Dedicada,PR-D120,Motorista_040,Silo Francisco Beltrão -> Porto de Paranaguá (PR),580,48.18,188.24,9069.4,316.9,1.83,1948.94,340.0,0.0,2288.94,6780.46,3.95,47.51,9.2,0.8,14.9,24.9,90,849.3,No Prazo
VJ-10673,29/03/2026,Dedicada,PR-D044,Motorista_129,Silo Dois Vizinhos -> Terminal Mairinque (SP),620,48.2,200.19,9649.16,352.3,1.76,2166.64,410.0,0.0,2576.64,7072.52,4.16,53.46,11.0,3.1,1.6,15.7,75,944.2,No Prazo
VJ-10674,29/03/2026,Dedicada,PR-D180,Motorista_005,Silo Realeza -> Transbordo Ferroviário (PR),280,49.93,92.56,4621.52,155.6,1.8,956.94,160.0,0.0,1116.94,3504.58,3.99,22.37,4.6,3.7,0.5,8.8,64,417.0,No Prazo
VJ-10675,29/03/2026,Dedicada,PR-D035,Motorista_015,Silo Dois Vizinhos -> Terminal Mairinque (SP),620,48.12,205.28,9878.07,348.3,1.78,2142.04,410.0,0.0,2552.04,7326.03,4.12,53.03,10.2,0.6,0.7,11.5,68,933.4,Atrasado (Manutenção)
VJ-10676,29/03/2026,Dedicada,PR-D011,Motorista_109,Silo Francisco Beltrão -> Porto de Paranaguá (PR),580,48.15,192.6,9273.69,320.4,1.81,1970.46,340.0,0.0,2310.46,6963.23,3.98,47.98,10.0,2.7,1.8,14.5,71,858.7,No Prazo
